"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"XM_794777.5",3.86999974984848,0.291952002339388,0.926152907761816,4.86325363702355,0.182088642487618,NA
"XM_794785.4",0.805424789026187,0.127418939561238,2.56718803589349,0.236512249799546,0.971490249242363,NA
"XM_794803.5",1.12916984502083,-0.567713883616881,4.31620074900113,-0.284835383290932,1,NA
"XM_794812.5",6.46401801734733,0.153111320388378,0.963839471784803,3.05612753126347,0.383052111470582,NA
"XM_794830.5",8.7270104787075,-0.345251196395858,0.75493694665038,2.3936456969264,0.494818570331439,NA
"XM_794831.5",57.6317503138792,0.79328496287954,0.507814911771036,3.60244415282926,0.307716490909163,0.968376719951435
"XM_794835.5",27.2800827957788,0.649951292121162,1.15495603635531,1.68417677751376,0.640457371272139,1
"XM_794845.5",24.3881822916979,-0.401066131032675,0.557158249280265,5.62707438750289,0.131232659027933,0.775465712437786
"XM_794846.5",4.27046912403126,-13.6083241575835,4.41324305266194,1.15905411049668,0.762840629536305,NA
"XM_794854.5",1.3706113351352,0.457876373351483,2.20190733390003,0.225100521377101,0.973438975589405,NA
"XM_794856.5",4.01856178849509,-0.831824112323437,1.60032351190407,0.608009007146407,0.894596471498798,NA
"XM_794859.5",2.2858234741738,-1.33813593311134,1.45262831488878,1.19942126282643,0.753143120086694,NA
"XM_794860.5",241.395837349318,-0.620228968358177,0.257270559494008,6.38687272910414,0.0942323361386152,0.690977072832866
"XM_794862.5",0.590078827696834,1.00382098091647,4.33777594544531,0.0929626585370187,0.992668347494179,NA
"XM_794868.5",18.5909544134379,-0.100339656306946,0.807288685197457,0.280128730416081,0.963721353753658,NA
"XM_794870.5",19.9237272126075,1.47630138529637,0.621810131971544,5.75162017372713,0.124339987277678,0.75741562485827
"XM_794883.5",42.0191164154245,-0.8467282940802,0.44934982274182,17.4536963194337,0.000570021365284171,0.044612896650302
"XM_794884.5",58.3347990011655,-0.187780912475258,0.295061964866867,14.2109365298501,0.0026316486866015,0.107365667160817
"XM_794887.5",1.15902137634109,-1.85984237107528,3.01134450674719,0.694689437539608,0.874452330674852,NA
"XM_794889.5",39.7499165841284,-1.20636086409667,0.548761112645424,5.35567317143408,0.147530364165988,0.807200781633195
"XM_794895.5",304.338712777631,0.281299307902189,0.268132702140557,4.03180964029065,0.258049686754741,0.937866208695732
"XM_794899.5",4.93887642573815,-10.6759671990786,4.14684809509394,1.20667964951809,0.751402705643891,NA
"XM_794911.5",2.62474838392385,-4.45137826255942,4.2858939177197,1.37863001122388,0.710551531626477,NA
"XM_794921.5",1.03866356650841,-1.09050703035768,2.34669729838355,1.46892899513229,0.689459842185261,NA
"XM_794922.5",217.654810073282,-0.643056572253461,0.3310147191804,8.12919243551292,0.0434157978757123,0.500970557389121
"XM_794930.5",223.554031892072,-1.52593846223367,0.578803699883303,6.10483247068427,0.106619809387683,0.723548073461005
"XM_794943.5",29.5830827835683,1.41405380315846,0.62564931097289,7.15664629605561,0.0670690253014505,0.616718196828266
"XM_794944.5",92.1349236403449,-0.979726347134316,0.300987742565158,10.7371272446865,0.0132356620145448,0.268564887967087
"XM_794947.5",5.57181897102831,-0.229750249556715,0.918735175115043,1.42902929252007,0.698744433650755,NA
"XM_794948.5",45.8601285779105,-0.138233198075688,0.35489382762754,1.1852340711486,0.756547926250077,1
"XM_794953.5",196.873738409691,-1.91868655852703,0.95534447115151,6.72027108599809,0.0813688084464554,0.651460084326005
"XM_794954.5",17.4167835669787,0.0452142700730261,0.564315222368243,0.600070126875664,0.896416319206851,NA
"XM_794958.5",7.94187985861902,0.4379969014812,0.6049964581058,5.09034428120515,0.165299972470964,NA
"XM_794967.4",0.495202513473933,1.54553806822363,4.40912025427505,0.178729600997098,0.980947745479259,NA
"XM_794977.5",6.29012235268328,-0.89159005611449,1.97099039792444,3.01032873797016,0.390035427866217,NA
"XM_794978.5",29.9025612043586,-0.236005378724942,0.486075068554462,1.1251420614487,0.771008417483431,1
"XM_794981.5",1.44575397292749,-0.276815946128293,3.12704328515962,0.543533107671756,0.909228413727235,NA
